Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1709652653,100,,Aggregated,130.700000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,18770,0,670.0,925.0175838955848,17.031109426170588,31271.225047297776,54943.86457112413
1709652654,100,,Aggregated,130.600000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,18932,0,670.0,923.1505881472631,17.031109426170588,31271.225047297776,54889.20489118952
1709652655,100,,Aggregated,131.100000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,19076,0,670.0,921.5055749978209,17.031109426170588,31271.225047297776,54885.26315789474
1709652657,100,,Aggregated,133.200000,0.000000,670,900,1100,1200,1400,1700,2100,2600,30000,31000,31000,19208,0,670.0,920.7869632676673,17.031109426170588,31271.225047297776,54923.48224698043
1709652658,100,,Aggregated,131.800000,0.000000,670,900,1100,1200,1400,1700,2100,2500,30000,31000,31000,19351,0,670.0,920.6528966633457,17.031109426170588,31271.225047297776,55013.45031264534
1709652659,100,,Aggregated,128.900000,0.000000,670,900,1100,1200,1400,1700,2100,2500,30000,31000,31000,19507,0,670.0,919.8688381176457,17.031109426170588,31271.225047297776,54998.11524068283
1709652660,100,,Aggregated,130.200000,0.000000,670,900,1100,1200,1400,1700,2100,2500,30000,31000,31000,19646,0,670.0,917.6005113641744,17.031109426170588,31271.225047297776,54970.25313040822
1709652661,100,,Aggregated,127.700000,0.000000,670,900,1100,1200,1400,1700,2100,2500,30000,31000,31000,19812,0,670.0,916.9262290882926,17.031109426170588,31271.225047297776,55014.67438925904
1709652662,100,,Aggregated,128.800000,0.000000,670,900,1100,1200,1400,1700,2100,2500,30000,31000,31000,19951,0,670.0,915.1589369507907,17.031109426170588,31271.225047297776,54971.51706681369
1709652663,100,,Aggregated,129.500000,0.000000,670,900,1100,1200,1400,1700,2100,2500,30000,30000,31000,20068,0,670.0,914.3685126765888,17.031109426170588,31271.225047297776,54947.033037671914
1709652664,100,,Aggregated,130.300000,0.000000,670,900,1100,1200,1400,1700,2100,2500,30000,30000,31000,20232,0,670.0,913.2423001140039,17.031109426170588,31271.225047297776,54942.79962435745
1709652665,100,,Aggregated,131.500000,0.000000,670,900,1100,1200,1400,1700,2100,2500,30000,30000,31000,20380,0,670.0,911.8893535218912,17.031109426170588,31271.225047297776,54956.7226202159
1709652666,100,,Aggregated,130.600000,0.000000,670,900,1100,1200,1400,1700,2100,2500,30000,30000,31000,20521,0,670.0,911.2445959334556,17.031109426170588,31271.225047297776,54923.56775985576
1709652667,100,,Aggregated,129.600000,0.000000,670,900,1100,1200,1400,1700,2100,2500,30000,30000,31000,20644,0,670.0,910.5146911444891,17.031109426170588,31271.225047297776,54860.638248401476
1709652669,100,,Aggregated,132.400000,0.000000,670,900,1100,1200,1400,1700,2100,2500,30000,30000,31000,20805,0,670.0,909.1060668580114,17.031109426170588,31271.225047297776,54826.72602739726
1709652670,100,,Aggregated,131.500000,0.000000,670,900,1100,1200,1400,1700,2100,2500,30000,30000,31000,20958,0,670.0,907.6224166027788,17.031109426170588,31271.225047297776,54728.729411203356
1709652671,100,,Aggregated,133.700000,0.000000,670,900,1100,1200,1400,1700,2100,2500,30000,30000,31000,21099,0,670.0,906.5696114765449,17.031109426170588,31271.225047297776,54852.90729418456
